event_id,title
941,"Опубликован рейтинг образовательных организаций по уровню трудоустройства и заработной плате выпускников на Единой цифровой платформе в сфере занятости и трудовых отношений ""Работа в России"""
942,"Проведен Всероссийский конкурс профессионального мастерства ""Лучший по профессии"""
943,"Организованы федеральные этапы Всероссийского конкурса профессионального мастерства ""Лучший по профессии"""
944,Оборудованы рабочие места для трудоустройства инвалидов
945,"Проектным офисом национального проекта ""Кадры"" осуществлено аналитическое и методическое сопровождение мероприятий по вовлечению в занятость"
946,"Организованы мероприятия, направленные на популяризацию отечественной истории в Российской Федерации и за рубежом"
947,"Созданы студенческие патриотические клубы Ассоциации ""Я горжусь"""
948,Предоставлено ежемесячное пособие в связи с рождением и воспитанием ребенка
949,"Обеспечено проведение Национального открытого чемпионата творческих компетенций ""ArtMasters"" по основной возрастной категории"
950,Реализованы мероприятия по поддержке центра реабилитации для травмированных и конфискованных диких животных
951,Проведены работы по обеспечению вывода на рынок (производства) модернизированного самолета Ил-114-300.
952,Осуществлены внутренние региональные и местные воздушные перевозки воздушными судами отечественного производства.
953,"В отношении воздушных судов проведены мероприятия, направленные на повышение уровня их надежности и регулярности их вылетов."
954,Проведены работы по разработке двигателя ТВ7-117.
955,Приобретены вертолеты и тренажеры для вертолетов с применением механизма компенсации процентов по кредитам российских лизинговых компаний на указанные цели.
956,Проведены прикладные научные исследования в целях развития авиастроения Российской Федерации.
957,"Обеспечена реализация проектов гражданского авиастроения, включая производство воздушных судов."
958,"Участники студенческих отрядов прошли обучение по основным программам профессионального обучения на бесплатной основе, по профессиям рабочих, должностям служащих, необходимых для осуществления трудовой деятельности в составе таких отрядов."
959,Приобретены самолеты и тренажеры для самолетов с применением механизма компенсации процентов по кредитам российских лизинговых компаний на указанные цели.
960,Обеспечен устойчивый среднемесячный налет воздушных судов российского производства за счет повышения уровня их исправности.
961,Оказана медицинская помощь с использованием вспомогательных репродуктивных технологий для лечения бесплодия
962,Развита конкуренция на рынках лекарственных препаратов
963,Граждане получили государственную социальную помощь на основании социального контракта с приоритетным предоставлением многодетным семьям
964,Граждане старше трудоспособного возраста и инвалиды получили услуги в рамках системы долговременного ухода
965,"Проведены независимые исследования среднесрочных и долгосрочных потребностей ключевых работодателей, оказывающих наибольшее влияние на рынок труда"
966,"Проведены информационно-просветительские и культурно-массовые мероприятия, направленные на информирование о рынке труда и популяризацию востребованных и перспективных профессий"
967,Реализованы комплексные инвестиционные проекты по созданию производств мало- и среднетоннажной химической продукции
968,Разработаны технологические регламенты на приоритетную химическую продукцию
969,Реализованы проекты по созданию приоритетной химической продукции
970,"Проведены мониторинги соблюдения сроков оплаты исполненных договоров, заключенных в рамках Федерального закона от 18.07.2011 № 223 ФЗ О закупках товаров, работ, услуг отдельными видами юридических лиц крупнейшими заказчиками с субъектами малого и среднего предпринимательства, а также с физическими лицами, не являющимися индивидуальными предпринимателями и применяющими специальный налоговый режим Налог на профессиональный доход"
971,"Разработаны программы развития Федеральных медицинских, научных и образовательных организаций в целях развития передовых технологий диагностики и лечения"
972,"Работодателями трудоустроены работники, переехавшие из другой местности или других территорий"
973,"Осуществлено приобретение (строительство) гражданских судов с использованием механизма компенсации части затрат на уплату процентов по кредитам, а также на уплату лизинговых платежей."
974,Осуществлено строительство гражданских судов на верфях Дальневосточного федерального округа.
975,Осуществлено строительство крупнотоннажных судов с учетом требований по повышению уровня локализации.
976,"Осуществлено приобретение (строительство) новых гражданских судов взамен судов, сданных на утилизацию."
977,"Обеспечено обновление флота гражданских судов с использованием механизма льготного лизинга, реализуемого АО ""ГТЛК"""
978,Обеспечено увеличение времени бесперебойного и безаварийного использования недозагруженных объектов опытно-экспериментальной базы.
979,Осуществлено строительство гражданских судов водного транспорта.
980,Осуществлено строительство гражданских судов с последующей их передачей в лизинг (аренду) на льготных условиях.
981,Усовершенствована системы центров карьеры на базе организаций высшего образования
982,"Победителями смотра-конкурса ""Лучший казачий кадетский корпус"" реализованы социально значимые проекты, направленные на распространение успешного опыта по реализации дополнительных общеразвивающих программ, военно-патриотическое воспитание молодежи, сохранение и развитие исторических, культурных и духовных традиций российского казачества"
983,"Завершено строительство завода по переработке отработавшего ядерного топлива, обеспечивающего возврат делящихся материалов в топливный цикл"
984,"Проведен эксперимент по разработке, апробации и внедрению новой образовательной технологии ""Профессионалитет"", включающий в себя цифровой образовательный ресурс."
985,"Осуществлен сбор и анализ информации, необходимой для разработки и актуализации профессиональных стандартов"
986,"Разработаны, утверждены и реализуются региональные кадровые программы"
987,Увеличены контрольные цифры приема (КЦП) по программам среднего профессионального образования
988,"Обучено по программам среднего профессионального образования по договорам, предусматривающим обязательство по трудоустройству"
989,"Обеспечено обучение по программам повышения квалификации медицинских работников, оказывающих и обеспечивающих оказание скорой медицинской помощи"
990,Обеспечены закупка и поставка учебного оборудования и инвентаря отечественного производства и с отечественным программным обеспечением в зарубежные образовательные организации
991,Достигнут плановый объем экспорта продукции АПК в рамках реализации экспортных проектов (сделок) с использованием инструментов финансирования
992,Обеспечено продвижение продукции агропромышленного комплекса на внешние рынки организаций-экспортеров посредством функционирования павильонов
993,Обеспечена методическая поддержка и координация реализации национального проекта
994,"Организованы и проведены мероприятия ""Новая философия воспитания"" для советников директора по воспитанию, педагогов дополнительного образования и иных специалистов сферы воспитания"
995,Созданы и функционируют региональные кадровые центры для организации управления персоналом
996,"Обеспечено направление врачей, в том числе ""вахтовым методом"", в медицинские организации субъектов Российской Федерации"
997,Обеспечены мерами социальной поддержки в виде жилья медицинские работники субъектов Российской Федерации
998,"Разработана конструкторская документация на комплектующие изделия, необходимые для отраслей промышленности"
999,"Сформированы научно-образовательные кластеры для обеспечения подготовки кадров в соответствии с кадровой потребностью высокотехнологичных производств, в том числе Росатома и ОПК, в моногородах, ЗАТО"
1000,Достигнут стоимостной объем экспорта продукции СНЭ
1001,"Достигнут стоимостной объем реализации российской продукции систем накопления электроэнергии при закупке российскими организациями, которым возмещена часть стоимости, превышающая стоимость его импортных аналогов"
1002,"Увеличены контрольные цифры приема (КЦП) по программам высшего образования по медицинским специальностям, в том числе за счет сокращения иных немедицинских"
1003,"Реализованы востребованные культурные, просветительские, образовательные, исторические и другие творческие проекты, распространяемые в кинотеатрах, на телевидении, радио, в информационно-телекоммуникационной сети ""Интернет"" и социальных сетях, в том числе для детей и молодежи"
1004,Количество сертификатов и/или стандартов соответствия на разработанные критически важные технологии и оборудование для энергетической и электротехнической отрасли
1005,Создана отраслевая организация по стандартизации и оценке соответствия потребляемой продукции в энергетике
1006,Достигнут стоимостной oбъем реализации станкоинструментальной продукции
1007,Увеличен объем реализации станкоинструментальной продукции
1008,Созданы (модернизированы) производства станкоинструментальной продукции
1009,"Осуществлено аналитическое сопровождение и мониторинг реализации национального проекта ""Средства производства и автоматизации"""
1010,Предоставлены кредиты по льготной процентной ставке российским организациям на приобретение промышленной робототехники
1011,Предоставлена в лизинг промышленная робототехника
1012,Обеспечено создание и развитие центров развития промышленной робототехники
1013,"Увеличен стоимостной объем реализации промышленной робототехники за счет полученных кредитов по льготной процентной ставке, направленных на пополнение оборотных средств и (или) на финансирование текущей производственной деятельности"
1014,Достигнут стоимостной объем реализации промышленной робототехники за счет предоставления покупателям скидки
1015,Внедрены решения в области программного обеспечения литейного и (или) термического оборудования
1016,Предоставлены кредиты по льготной процентной ставке заказчикам литейного и (или) термического оборудования при реализации инвестиционных проектов с привлечением российских инжиниринговых компаний
1017,Достигнут стоимостной объем реализации российского литейного и (или) термического оборудования
1018,Предоставлены кредиты по льготной процентной ставке российским инжиниринговым компаниям при реализации комплексных проектов по поставке литейного и (или) термического оборудования
1019,Подготовлены основные технологические решения при реализации комплексных проектов по поставке литейного и (или) термического оборудования
1020,"Предоставлена ежегодная семейная выплата работающим родителям, имеющим двух и более детей"
1021,Проведен ремонт и (или) материально-техническое оснащение  региональных и (или) муниципальных филармоний
1022,Технически оснащены региональные и муниципальные музеи
1023,"Реализованы творческие проекты некоммерческих организаций, направленные на укрепление российской гражданской идентичности на основе духовно-нравственных и культурных ценностей народов Российской Федерации, включая мероприятия, направленные на популяризацию русского языка и литературы, народных художественных промыслов и ремесел"
1024,"Реализованы творческие проекты, направленные на сохранение и популяризацию традиционных ценностей"
1025,"Созданы памятные места, связанные с военной историей России"
1026,Проведены военно-исторические лагеря на территории субъектов Российской Федерации
1027,"Проведен ремонт, модернизация и (или) материально-техническое оснащение общежитий (гостиниц) ФКП ""Росгосцирк"""
1028,Проведены культурно-просветительские программы для школьников
1029,"Оснащены современным оборудованием кинозалы в населенных пунктах до 500 тыс. человек, в которых обеспечен прокат национальных фильмов"
1030,"Открыты первичные сосудистые отделения, ЦАОП и другие медицинские подразделения на базе центральных районных, районных и городских больниц для обеспечения доступности специализированной медицинской помощи сельским жителям, жителям посёлков городского типа, рабочих посёлков и малых городов с численностью населения до 100 тыс. человек"
1031,"Проведены образовательные мероприятия, направленные на повышение квалификации медицинских работников, участвующих в оказании медицинской помощи пациентам с сахарным диабетом"
1032,"Обеспечено развитие функционала Единой цифровой платформы в сфере занятости и трудовых отношений ""Работа в России"""
1033,Допущены к применению генотерапевтические высокотехнологичные лекарственные препараты и персонифицированные клеточные продукты
1034,Достигнут стоимостной объем экспорта оборудования для ветрогенерации
1035,Достигнут стоимостной объем экспорта оборудования для солнечной энергетики
1036,"Создана единая межотраслевая база, содержащая данные о материалах для различных видов аддитивных технологий"
1037,Реализовано продукции судового комплектующего оборудования
1038,"Выполнены разработка, создание и внедрение судового комплектующего оборудования"
1039,Проведены системно-аналитические исследования в обеспечение разработки защищенных технологических решений
1040,"Реализованы мероприятия по поддержке производства национальных фильмов, направленных на укрепление духовно-нравственных ценностей, распространяемых в кинотеатрах, на телевидении и в информационно-телекоммуникационной сети ""Интернет"""
1041,"Осуществлено операционное, экспертно-методическое и информационно-аналитическое сопровождение проекта"
1042,Переоснащены муниципальные библиотеки по модельному стандарту
1043,Проведена реновация федеральных учреждений культуры
1044,Проведены выставочные проекты федеральных и региональных музеев в субъектах Российской Федерации
1045,Приобретены с использованием Пушкинской карты билеты на посещение мероприятий (нарастающий итог)
1046,"Оснащены образовательные организации в сфере культуры (детские школы искусств и училища) музыкальными инструментами, оборудованием  и учебными материалами"
1047,Проведены клинические исследования разработанных организациями-участниками оригинальных лекарственных препаратов в рамках федерального проекта в целях их регистрации (нарастающим итогом)
1048,"Произведены строительство, реконструкция, техническое перевооружение производственных мощностей предприятий судостроительной промышленности"
1049,Создано отечественное производство двигателей
1050,Обеспечена реализация проектов по модернизации производственных мощностей предприятий судостроительной промышленности
1051,Проведены научно-исследовательские и опытно-конструкторские работы в интересах судостроительной промышленности
1052,"Осуществлено внедрение целевой модели организации, разработка методологии по внедрению новых подходов к работе центров занятости населения, включая предоставления электронных сервисов в сфере занятости населения"
1053,Семьи охвачены мерами поддержки в рамках региональных программ по повышению рождаемости
1054,Построен завод по производству ветроэнергетических установок
1055,Поощрены дома культуры по итогам проведения ежегодного Всероссийского конкурса среди домов культуры для выявления лучших практик работы
1056,Поощрены библиотеки по итогам проведения ежегодного Всероссийского конкурса среди библиотек для выявления лучших практик работы
1057,Созданы детские культурно-просветительские центры на базе учреждений культуры
1058,"Женские консультации, расположенные в сельской местности, поселках городского типа, малых городах, в том числе вновь созданные, внедрили новые подходы в работе с учетом стандартизации и типизации процессов оказания медицинской помощи, в том числе по формированию положительных репродуктивных установок у женщин"
1059,"Заключены соглашения с потребителями о потреблении электрической энергии, произведенной на атомной станции малой мощности (АСММ) на базе реакторной установки РИТМ-200Н"
1060,Обеспечена выплата грантов в рамках развития международного молодежного сотрудничества
1061,"Принят закон, направленный на профилактику и противодействие агрессии и травле (""буллингу"") среди подростков и молодежи, в том числе в образовательных организациях"
1062,"В федеральных, региональных и муниципальных учреждениях и организациях культуры, образования, спорта, социальной защиты, многофункциональных центрах предоставления государственных и муниципальных услуг и иных учреждениях и организациях, а также на  федеральных, региональных и муниципальных информационных ресурсах организовано регулярное информирование граждан о возможностях участия в добровольческих и общественных инициативах"
1063,Разработаны рекомендации по развитию и стимулированию корпоративного добровольчества и благотворительности
1064,"Направлены на обучение граждане Российской Федерации для сельскохозяйственных товаропроизводителей и организаций, осуществляющих переработку сельскохозяйственной продукции, на сельских территориях"
1065,"Привлечены обучающиеся для прохождения практики и осуществления трудовой деятельности к сельскохозяйственным товаропроизводителям и организациям, осуществляющим переработку сельскохозяйственной продукции, на сельских территориях"
1066,"В субъектах Российской Федерации созданы региональные центры компетенций, при организационно-методической поддержке которых в медицинских организациях субъектов Российской Федерации внедрены лучшие практики организации процессов (коробочные решения), основанные на технологиях бережливого производства."
1067,Осуществлено строительство платных автомобильных дорог регионального или межмуниципального и местного значения
1068,"Отобраны и внедрены в клиническую практику клеточные продукты, продукты тканевой инженерии, методы и технологии регенеративной медицины"
1069,Заключены договоры о целевом обучении (нарастающим итогом)
1070,"Проведены практические занятия на базе предприятий-партнеров авиа-, судостроительной и инновационной транспортной отрасли в рамках реализации сетевых образовательных программ университетов и предприятий (нарастающим итогом)"
1071,"Включен в образовательные программы высшего образования модуль ""Основы российской государственности"""
1072,Субъектами Российской Федерации обеспечена реализация проектов комплексного развития территорий
1073,Выполнены проекты по выявлению производственного потенциала на предприятиях станкоинструментальной промышленности
1074,"Дети с сахарным диабетом 1 типа в возрасте от 2-х до 17 лет включительно обеспечены системами непрерывного мониторинга глюкозы,  в том числе российского производства"
1075,"Беременные женщины с сахарным диабетом обеспечены системами непрерывного мониторинга глюкозы, в том числе российского производства"
1076,"Создан (развит) единый информационный ресурс, направленный на профилактику, раннее выявление и повышение приверженности к лечению сахарного диабета"
1077,"Оснащены региональные, межрайонные (районные) центры, оказывающие медицинскую помощь больным с нарушениями углеводного обмена и сахарным диабетом"
1078,Завершено техническое перевооружение комплекса дополнительного нагрева плазмы и инженерных систем установки токамак Т-15 (Т-15МД)
1079,"Оснащены (переоснащены) клинические базы для отработки новых медицинских технологий, клинических исследований лекарственных препаратов и клинических испытаний медицинских изделий"
1080,"Принят закон,  направленный на систематизацию и расширение форм и мер поддержки молодежных  и детских некоммерческих организаций"
1081,"В субъектах Российской Федерации создана законодательная основа  для развития молодежного, в том числе школьного и студенческого инициативного бюджетирования"
1082,"Реализованы проекты по повышению производительности труда в организациях туризма по направлению ""Бережливое производство"" под управлением АО ""Кавказ.РФ"""
1083,"Реализованы проекты по повышению производительности труда в организациях туризма по направлению ""Бережливое производство"" под управлением АНО ""Центр компетенций в сфере производительности труда Краснодарского края"""
1084,"Внедрены в практику для оказания медицинской помощи медицинские изделия, разработанные в рамках федерального проекта"
1085,В субъектах Российской Федерации реализованы программы для экспортно ориентированных субъектов малого и среднего предпринимательства в целях формирования компетенций в сфере внешнеэкономической деятельности и программы для региональных управленческих команд в целях реализации мероприятий Регионального экспортного стандарта 2.0
1086,"Определен единственный исполнитель работ по проведению работ по диагностике автомобильных дорог общего пользования, входящих в опорную сеть автомобильных дорог"
1087,Реализована Всероссийская программа по развитию молодежного предпринимательства
1088,"Создана государственная информационная система по предупреждению, выявлению и пресечению ограничивающих конкуренцию соглашений (государственная информационная система ""Антикартель"")"
1089,"Осуществлен мониторинг реализации федерального проекта ""Техническая и технологическая независимость сельского хозяйства, пищевой и перерабатывающей промышленности"""
1090,"Проведена Всероссийская олимпиада студентов ""Я - профессионал"""
1091,"Реализованы мероприятия военно-патриотической направленности в целях вовлечения детей в деятельность ВВПОД ""ЮНАРМИЯ"""
1092,"Обеспечено сопровождение реализации мероприятий федерального проекта ""Мы вместе (Воспитание гармонично развитой личности)"""
1093,"Создан национальный удостоверяющий центр для обеспечения устойчивости взаимодействия устройств в российском сегменте сети ""Интернет"" и обеспечено его развитие"
1094,"Проектным офисом национального проекта ""Семья"" осуществлено аналитическое и методическое сопровождение мероприятий по сохранению населения, повышению благополучия людей, поддержке семьи"
1095,"Проектным офисом реализованы мероприятия по сопровождению федерального проекта ""Модернизация коммунальной инфраструктуры"""
1096,"Обеспечено развитие государственной информационной системы ""Цифровая аналитическая платформа предоставления статистических данных"""
1097,Обеспечено развитие и эксплуатация ЕИС Стройкомплекс.РФ
1098,Утвержден стандарт развития конкуренции в субъектах Российской  Федерации
1099,Национальными медицинскими исследовательскими центрами проведены консультации/консилиумы экспертного уровня с применением телемедицинских технологий медицинских организаций субъектов Российской Федерации
1100,Расширена сеть национальных медицинских исследовательских центров для осуществления организационно-методической поддержки медицинских организаций субъектов Российской Федерации по профилям оказания медицинской помощи
1101,"Фондом развития Центра разработки и коммерциализации новых технологий реализованы мероприятия в сфере искусственного интеллекта, направленные на проведение экспертных работ при реализации исследовательскими центрами прорывных исследований и развитие науки в сфере искусственного интеллекта"
1102,"Проведен анализ и сформированы оценки параметров развития экономики данных и цифровой трансформации государства, отраслей экономики и социальной сферы"
1103,"Осуществлена информационная кампания, направленная на продвижение новых медицинских технологий, лекарственных препаратов, медицинских изделий, биомедицинских клеточных продуктов и продуктов тканевой инженерии, отобранных в рамках проекта"
1104,"Обеспечена ликвидация (рекультивация) объектов накопленного вреда окружающей среде, представляющих угрозу реке Волге"
1105,"Подготовлен и проведен чемпионат по профессиональному мастерству ""Профессионалы"" на площадке в г. Нижний Новгород"
1106,"Подготовлен и проведен чемпионат по профессиональному мастерству ""Профессионалы"" на площадке в г. Калуге"
1107,Проведено исследование и сформирован отчет об итогах мониторинга состояния здоровья работающих граждан
1108,"Обеспечено внедрение технологии контроля и обеспечения качества данных на основе стандарта качества, в том числе с применением искусственного интеллекта, типового программного обеспечения управления данными и витрин данных"
1109,Созданы кластеры среднего профессионального образования
1110,"Оснащены мобильным медицинским оборудованием детские поликлиники (отделения) субъектов Российской Федерации для проведения выездных мероприятий, в том числе с целью профилактических медицинских осмотров, диспансеризации и диспансерного наблюдения детского населения"
1111,"Оснащены (дооснащены и (или) переоснащены) медицинскими изделиями перинатальные центры и родильные дома (отделения) субъектов Российской Федерации, в том числе в составе других организаций"
1112,"Оснащены (дооснащены и (или) переоснащены) медицинскими изделиями перинатальные центры и родильные дома (отделения), в том числе в составе других организаций, подведомственные федеральным органам исполнительной власти"
